frame.time_epoch,ip.src,ip.dst,_ws.col.protocol,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.flags.fin,frame.len
"1528105234.921168000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","682"
"1528105234.921176000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","477"
"1528105234.933630000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1260"
"1528105234.933650000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","921"
"1528105234.933670000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1149"
"1528105234.946062000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","673"
"1528105234.946070000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1090"
"1528105234.946089000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","450"
"1528105234.958442000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1166"
"1528105234.958451000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","601"
"1528105234.958458000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1248"
"1528105234.960001000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105234.970895000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","762"
"1528105234.973448000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1422"
"1528105234.973462000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","992"
"1528105234.983353000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1173"
"1528105234.983361000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","711"
"1528105234.983372000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","916"
"1528105234.995776000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","530"
"1528105234.995780000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105234.995787000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","590"
"1528105234.995793000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1411"
"1528105235.008237000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","554"
"1528105235.008244000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","786"
"1528105235.008252000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","707"
"1528105235.020598000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1497"
"1528105235.020602000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","763"
"1528105235.020607000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","656"
"1528105235.033024000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","493"
"1528105235.033442000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1112"
"1528105235.033447000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.033452000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","569"
"1528105235.045503000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","639"
"1528105235.045510000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","657"
"1528105235.045531000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1283"
"1528105235.057939000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1299"
"1528105235.057946000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","613"
"1528105235.057954000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","965"
"1528105235.070421000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","687"
"1528105235.070426000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.070443000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1319"
"1528105235.070450000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105235.082821000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","613"
"1528105235.082831000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1471"
"1528105235.082840000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1319"
"1528105235.095251000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","529"
"1528105235.095260000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1429"
"1528105235.095269000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","460"
"1528105235.107685000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1423"
"1528105235.107694000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","911"
"1528105235.107716000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1435"
"1528105235.109434000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.120110000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105235.120116000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","640"
"1528105235.121425000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1062"
"1528105235.132516000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1096"
"1528105235.133441000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1040"
"1528105235.133454000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","696"
"1528105235.144976000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1311"
"1528105235.144983000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.145000000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","997"
"1528105235.145008000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","632"
"1528105235.157436000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","882"
"1528105235.157443000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1010"
"1528105235.157452000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","451"
"1528105235.169816000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1502"
"1528105235.173468000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1072"
"1528105235.173479000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","944"
"1528105235.182265000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","830"
"1528105235.182270000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.182275000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","566"
"1528105235.182284000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","763"
"1528105235.194673000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1313"
"1528105235.194681000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1196"
"1528105235.194690000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1051"
"1528105235.207149000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1066"
"1528105235.207158000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","580"
"1528105235.207168000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1290"
"1528105235.219532000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","440"
"1528105235.219547000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1424"
"1528105235.219559000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1318"
"1528105235.219565000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.232003000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","534"
"1528105235.232009000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1080"
"1528105235.232028000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","853"
"1528105235.244455000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","752"
"1528105235.244462000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","605"
"1528105235.244471000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","968"
"1528105235.256867000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1105"
"1528105235.256874000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.256880000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","679"
"1528105235.256888000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","647"
"1528105235.269276000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1149"
"1528105235.273470000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","959"
"1528105235.273483000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1220"
"1528105235.274806000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1302"
"1528105235.274838000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1364"
"1528105235.274841000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.274849000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","580"
"1528105235.299761000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","907"
"1528105235.299770000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1116"
"1528105235.299779000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","885"
"1528105235.312188000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1447"
"1528105235.312197000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1386"
"1528105235.312204000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","969"
"1528105235.324557000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","855"
"1528105235.324574000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","702"
"1528105235.324586000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1149"
"1528105235.329375000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.336999000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105235.337485000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","660"
"1528105235.337495000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1189"
"1528105235.349496000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1080"
"1528105235.349505000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","551"
"1528105235.349514000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","995"
"1528105235.361930000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1396"
"1528105235.361939000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","619"
"1528105235.361947000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","520"
"1528105235.365435000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.374400000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1467"
"1528105235.374405000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1446"
"1528105235.377458000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","466"
"1528105235.386796000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1369"
"1528105235.386805000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","863"
"1528105235.386815000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","771"
"1528105235.399200000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105235.399204000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.399210000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","436"
"1528105235.399217000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","730"
"1528105235.411624000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","732"
"1528105235.411630000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1130"
"1528105235.411636000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","459"
"1528105235.424124000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","941"
"1528105235.424131000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","731"
"1528105235.424139000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1178"
"1528105235.436493000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1161"
"1528105235.436499000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.436504000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","973"
"1528105235.436513000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1284"
"1528105235.448903000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1326"
"1528105235.448907000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1144"
"1528105235.448913000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","461"
"1528105235.461307000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","610"
"1528105235.461312000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","685"
"1528105235.461320000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","751"
"1528105235.473744000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","635"
"1528105235.477418000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1213"
"1528105235.477424000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.477430000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1266"
"1528105235.486190000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1332"
"1528105235.486194000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","872"
"1528105235.486201000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","925"
"1528105235.498606000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","637"
"1528105235.498614000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","597"
"1528105235.498636000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105235.511085000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","939"
"1528105235.511089000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.511094000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","617"
"1528105235.511114000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","705"
"1528105235.523499000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","683"
"1528105235.523507000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","919"
"1528105235.523515000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","964"
"1528105235.535934000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1168"
"1528105235.535942000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1166"
"1528105235.535952000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1363"
"1528105235.548351000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1247"
"1528105235.548354000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.548358000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","888"
"1528105235.548363000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","532"
"1528105235.560821000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1398"
"1528105235.560839000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","753"
"1528105235.560848000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105235.573225000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1458"
"1528105235.573232000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","758"
"1528105235.573240000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","746"
"1528105235.585677000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","734"
"1528105235.585682000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.585687000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1357"
"1528105235.585697000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1436"
"1528105235.598088000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","867"
"1528105235.598096000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","899"
"1528105235.598105000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","856"
"1528105235.610475000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","717"
"1528105235.610484000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1207"
"1528105235.610493000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","592"
"1528105235.622929000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","527"
"1528105235.624649000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","452"
"1528105235.624656000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.624663000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1512"
"1528105235.635369000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1260"
"1528105235.637453000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","564"
"1528105235.637468000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1271"
"1528105235.647804000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1414"
"1528105235.647809000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","816"
"1528105235.647815000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1305"
"1528105235.660202000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","586"
"1528105235.660209000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1498"
"1528105235.660217000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1447"
"1528105235.661472000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.672676000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","853"
"1528105235.672684000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1257"
"1528105235.672692000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1383"
"1528105235.685052000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1144"
"1528105235.685061000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","818"
"1528105235.685068000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1462"
"1528105235.697543000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1245"
"1528105235.697548000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.697554000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1133"
"1528105235.697563000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1000"
"1528105235.709992000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1045"
"1528105235.710000000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1394"
"1528105235.710009000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1485"
"1528105235.722421000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","843"
"1528105235.722429000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1332"
"1528105235.722440000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1341"
"1528105235.734895000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","861"
"1528105235.734899000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.734904000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","561"
"1528105235.734913000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1221"
"1528105235.747198000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1019"
"1528105235.749465000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1124"
"1528105235.749471000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1261"
"1528105235.759655000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1111"
"1528105235.759679000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","500"
"1528105235.759691000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","919"
"1528105235.772090000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1109"
"1528105235.772094000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.772097000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","574"
"1528105235.772102000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1034"
"1528105235.784552000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1191"
"1528105235.784563000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","893"
"1528105235.784569000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1491"
"1528105235.796959000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1052"
"1528105235.796964000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","791"
"1528105235.796971000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105235.809406000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","948"
"1528105235.809410000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.809433000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1060"
"1528105235.809439000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","633"
"1528105235.821814000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","614"
"1528105235.821818000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1510"
"1528105235.821825000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","903"
"1528105235.834180000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1268"
"1528105235.834207000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","507"
"1528105235.834232000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","743"
"1528105235.846704000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","546"
"1528105235.846707000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.846710000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","939"
"1528105235.846717000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1475"
"1528105235.859122000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1405"
"1528105235.859129000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1186"
"1528105235.859148000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","621"
"1528105235.871513000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","890"
"1528105235.871534000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1173"
"1528105235.871542000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","441"
"1528105235.883948000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1054"
"1528105235.883954000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1269"
"1528105235.883972000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","505"
"1528105235.884049000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.896384000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","604"
"1528105235.896412000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1264"
"1528105235.896419000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","764"
"1528105235.908843000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","769"
"1528105235.908848000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","889"
"1528105235.908855000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1023"
"1528105235.921315000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","917"
"1528105235.921319000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.921323000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","682"
"1528105235.921330000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","477"
"1528105235.933716000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1260"
"1528105235.933723000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","921"
"1528105235.933731000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1149"
"1528105235.946127000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","673"
"1528105235.946130000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","1090"
"1528105235.949432000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","450"
"1528105235.958574000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1166"
"1528105235.958580000","192.168.100.6","192.168.100.3","TCP","80","80",,,"False","False","False","False","296"
"1528105235.958585000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","601"
"1528105235.958593000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","1248"
"1528105235.970939000","192.168.100.3","192.168.100.55","TCP","80","8080",,,"False","False","False","False","762"
"1528105235.973452000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1422"
"1528105235.973465000","192.168.100.46","192.168.100.5","TCP","80","80",,,"False","False","False","False","992"
"1528105235.983436000","192.168.100.55","192.168.100.3","TCP","8080","80",,,"False","False","False","False","1173"
